pretest_score,posttest_score,datetime,category
5896986,3187025,2015-01-03 17:00:00,1
9795682,840050,2015-01-03 18:00:00,2
7451231,5049918,2015-01-03 19:00:00,1
9280216,3230086,2015-01-03 20:00:00,1
8701160,269199,2015-01-03 21:00:00,1
3336459,5515241,2015-01-03 22:00:00,2
2489068,1961894,2015-01-03 23:00:00,1
1649134,5361458,2015-01-04 00:00:00,1
6813584,1748995,2015-01-04 01:00:00,1
942903,4923125,2015-01-04 02:00:00,2
8214360,1164755,2015-01-04 03:00:00,1
4538768,2560386,2015-01-04 04:00:00,2
5859115,5381599,2015-01-04 05:00:00,1
1930500,3121057,2015-01-04 06:00:00,2
6438060,4115583,2015-01-04 07:00:00,2
1167952,3406866,2015-01-04 08:00:00,2
2202126,3465151,2015-01-04 09:00:00,1
8757327,1437021,2015-01-04 10:00:00,2
4116186,1893923,2015-01-04 11:00:00,2
3354200,6122746,2015-01-04 12:00:00,1
8980433,5034528,2015-01-04 13:00:00,2
8619851,7461155,2015-01-04 14:00:00,2
6285461,4306607,2015-01-04 15:00:00,2
6182050,8159951,2015-01-04 16:00:00,2
4281726,9537501,2015-01-04 17:00:00,1
2236379,4690629,2015-01-04 18:00:00,1
2330375,5647651,2015-01-04 19:00:00,1
4708463,6902769,2015-01-04 20:00:00,2
3124388,5099052,2015-01-04 21:00:00,2
8206873,4337434,2015-01-04 22:00:00,1
5576052,104408,2015-01-04 23:00:00,2
2120846,4646106,2015-01-05 00:00:00,1
1654222,6780854,2015-01-05 01:00:00,2
7260331,2395181,2015-01-05 02:00:00,2
7979957,8343465,2015-01-05 03:00:00,1
1983734,8186853,2015-01-05 04:00:00,2
3922435,9923896,2015-01-05 05:00:00,1
4860976,3520447,2015-01-05 06:00:00,2
73032,7613672,2015-01-05 07:00:00,1
5184624,1027127,2015-01-05 08:00:00,2
4693792,8008075,2015-01-05 09:00:00,1
5210098,2522269,2015-01-05 10:00:00,2
6820908,9166347,2015-01-05 11:00:00,1
7480245,401808,2015-01-05 12:00:00,2
2248627,7032507,2015-01-05 13:00:00,2
2280581,6050295,2015-01-05 14:00:00,2
3691238,9063764,2015-01-05 15:00:00,1
7902652,1862092,2015-01-05 16:00:00,2
9907111,2226413,2015-01-05 17:00:00,1
7175299,1063747,2015-01-05 18:00:00,2
8011752,7103524,2015-01-05 19:00:00,2
6868059,5500991,2015-01-05 20:00:00,1
1940089,9465269,2015-01-05 21:00:00,1
8319371,7696534,2015-01-05 22:00:00,1
4921739,2252706,2015-01-05 23:00:00,2
8702892,9357812,2015-01-06 00:00:00,2
4634681,54633,2015-01-06 01:00:00,1
2349866,5117692,2015-01-06 02:00:00,1
1249782,4176922,2015-01-06 03:00:00,1
202586,7041685,2015-01-06 04:00:00,1
3982387,9857461,2015-01-06 05:00:00,1
6203600,9741193,2015-01-06 06:00:00,1
2798865,9596445,2015-01-06 07:00:00,1
9524854,6913052,2015-01-06 08:00:00,2
577963,3416372,2015-01-06 09:00:00,2
6313544,8477370,2015-01-06 10:00:00,1
8139152,5654048,2015-01-06 11:00:00,2
3553223,5514229,2015-01-06 12:00:00,1
6233711,7298920,2015-01-06 13:00:00,2
7272086,4614788,2015-01-06 14:00:00,2
155030,5324087,2015-01-06 15:00:00,2
1069333,3131968,2015-01-06 16:00:00,1
2520485,7644785,2015-01-06 17:00:00,1
6810669,2877069,2015-01-06 18:00:00,1
9246519,4496098,2015-01-06 19:00:00,2
4651847,540195,2015-01-06 20:00:00,1
2057625,424961,2015-01-06 21:00:00,1
7838338,5661748,2015-01-06 22:00:00,2
9474674,3369182,2015-01-06 23:00:00,1
3469477,4773767,2015-01-07 00:00:00,2
8574601,8629066,2015-01-07 01:00:00,2
2570737,8639794,2015-01-07 02:00:00,2
3904968,42291,2015-01-07 03:00:00,2
8634882,5107210,2015-01-07 04:00:00,2
2077927,3253146,2015-01-07 05:00:00,1
7351495,1040046,2015-01-07 06:00:00,1
7017182,7481590,2015-01-07 07:00:00,1
3907731,6643018,2015-01-07 08:00:00,1
3456071,1578972,2015-01-07 09:00:00,1
5160269,7753104,2015-01-07 10:00:00,2
9960352,2798683,2015-01-07 11:00:00,2
7384826,4864808,2015-01-07 12:00:00,2
4499395,3529712,2015-01-07 13:00:00,2
2086917,7843936,2015-01-07 14:00:00,1
5842366,1005158,2015-01-07 15:00:00,1
9903907,1216276,2015-01-07 16:00:00,2
4505528,6161582,2015-01-07 17:00:00,1
2873011,1211867,2015-01-07 18:00:00,1
6944313,9364164,2015-01-07 19:00:00,1
2737488,9917460,2015-01-07 20:00:00,1
212314,2975034,2015-01-07 21:00:00,1
7085913,3622485,2015-01-07 22:00:00,1
7234186,3976608,2015-01-07 23:00:00,1
780871,3444652,2015-01-08 00:00:00,1
6125690,7742937,2015-01-08 01:00:00,2
3402851,2254448,2015-01-08 02:00:00,1
8757962,7888028,2015-01-08 03:00:00,2
5310384,1572370,2015-01-08 04:00:00,2
695948,5190956,2015-01-08 05:00:00,2
3625268,1125960,2015-01-08 06:00:00,2
7891722,3616772,2015-01-08 07:00:00,2
3372668,3288953,2015-01-08 08:00:00,2
3597857,4509350,2015-01-08 09:00:00,2
6671471,9977066,2015-01-08 10:00:00,1
1078909,7174935,2015-01-08 11:00:00,1
2632790,3225340,2015-01-08 12:00:00,1
1229956,4313369,2015-01-08 13:00:00,2
7394675,5207272,2015-01-08 14:00:00,1
1444246,9704625,2015-01-08 15:00:00,1
3629468,2258023,2015-01-08 16:00:00,1
5638750,8133681,2015-01-08 17:00:00,2
8446446,6310222,2015-01-08 18:00:00,1
6275587,7964331,2015-01-08 19:00:00,2
2191918,213214,2015-01-08 20:00:00,2
5254416,131582,2015-01-08 21:00:00,2
6435122,5057556,2015-01-08 22:00:00,1
596953,1023904,2015-01-08 23:00:00,1
6447910,4244474,2015-01-09 00:00:00,2
5103715,1542924,2015-01-09 01:00:00,2
8144066,1192847,2015-01-09 02:00:00,2
7895108,1012647,2015-01-09 03:00:00,2
7846136,274561,2015-01-09 04:00:00,1
6021578,5937468,2015-01-09 05:00:00,1
2351463,7788540,2015-01-09 06:00:00,2
9043597,8265803,2015-01-09 07:00:00,1
7549207,9870901,2015-01-09 08:00:00,1
6916256,7593974,2015-01-09 09:00:00,2
5910006,2602833,2015-01-09 10:00:00,2
267277,3487994,2015-01-09 11:00:00,2
525941,5124185,2015-01-09 12:00:00,2
6989202,3160464,2015-01-09 13:00:00,2
3738405,8571961,2015-01-09 14:00:00,1
2739464,6973213,2015-01-09 15:00:00,2
3087584,5014898,2015-01-09 16:00:00,2
4520740,1266272,2015-01-09 17:00:00,1
3450614,9675316,2015-01-09 18:00:00,2
4102923,5642028,2015-01-09 19:00:00,1
9872408,442939,2015-01-09 20:00:00,2
2521590,4019154,2015-01-09 21:00:00,1
5724741,5134538,2015-01-09 22:00:00,2
7586166,1903376,2015-01-09 23:00:00,1
4495843,4876480,2015-01-10 00:00:00,1
9328906,3136127,2015-01-10 01:00:00,2
9815332,5930048,2015-01-10 02:00:00,2
3597721,6757016,2015-01-10 03:00:00,1
7414698,4254846,2015-01-10 04:00:00,2
5756710,1144304,2015-01-10 05:00:00,1
4622124,7490859,2015-01-10 06:00:00,2
7558773,5791785,2015-01-10 07:00:00,1
7322200,6462860,2015-01-10 08:00:00,1
2005775,1527429,2015-01-10 09:00:00,1
1982895,8439904,2015-01-10 10:00:00,2
3587258,3613761,2015-01-10 11:00:00,2
4227501,7425569,2015-01-10 12:00:00,2
4691303,9219796,2015-01-10 13:00:00,1
2400162,6715614,2015-01-10 14:00:00,1
7832217,6353205,2015-01-10 15:00:00,2
9590126,5553188,2015-01-10 16:00:00,2
1054033,947379,2015-01-10 17:00:00,2
2762880,7859587,2015-01-10 18:00:00,1
7673101,6109256,2015-01-10 19:00:00,1
1063532,4735798,2015-01-10 20:00:00,1
8321673,7298782,2015-01-10 21:00:00,1
1905711,7125903,2015-01-10 22:00:00,2
9927253,5146581,2015-01-10 23:00:00,2
9054908,2721071,2015-01-11 00:00:00,2
8272959,3083026,2015-01-11 01:00:00,1
1187702,5100961,2015-01-11 02:00:00,2
4849142,4837175,2015-01-11 03:00:00,1
4985659,1449642,2015-01-11 04:00:00,2
9428284,3543705,2015-01-11 05:00:00,2
9314567,2215945,2015-01-11 06:00:00,2
1463124,6009530,2015-01-11 07:00:00,2
1825202,4741464,2015-01-11 08:00:00,2
9651744,3186694,2015-01-11 09:00:00,2
7050413,1169455,2015-01-11 10:00:00,1
7686306,3061154,2015-01-11 11:00:00,1
8526612,2592725,2015-01-11 12:00:00,1
6299254,2034383,2015-01-11 13:00:00,2
9764820,3261220,2015-01-11 14:00:00,2
3561573,6886489,2015-01-11 15:00:00,2
3744168,7937225,2015-01-11 16:00:00,2
4626989,5942642,2015-01-11 17:00:00,1
2025281,6445509,2015-01-11 18:00:00,1
3010139,7393805,2015-01-11 19:00:00,2
6576615,48468,2015-01-11 20:00:00,1
7799271,8617629,2015-01-11 21:00:00,1
7682128,6717852,2015-01-11 22:00:00,2
2363171,1080142,2015-01-11 23:00:00,2
8862906,4163549,2015-01-12 00:00:00,1
8534585,4895360,2015-01-12 01:00:00,1
2008435,5463053,2015-01-12 02:00:00,2
6291452,6836016,2015-01-12 03:00:00,1
4694490,9616717,2015-01-12 04:00:00,1
3893249,7859848,2015-01-12 05:00:00,2
3964025,261401,2015-01-12 06:00:00,2
2378055,8550486,2015-01-12 07:00:00,2
8511155,9419440,2015-01-12 08:00:00,2
7710324,3973540,2015-01-12 09:00:00,1
7197651,4939131,2015-01-12 10:00:00,2
295550,4337068,2015-01-12 11:00:00,1
7285980,5977078,2015-01-12 12:00:00,2
8290560,4960654,2015-01-12 13:00:00,2
7491340,3732343,2015-01-12 14:00:00,1
310951,1640314,2015-01-12 15:00:00,2
92712,6945003,2015-01-12 16:00:00,1
7919930,4842560,2015-01-12 17:00:00,2
6976879,95704,2015-01-12 18:00:00,2
3864570,7891742,2015-01-12 19:00:00,1
1929307,7024917,2015-01-12 20:00:00,2
8145074,3398140,2015-01-12 21:00:00,1
4503430,2734556,2015-01-12 22:00:00,2
7790074,2576565,2015-01-12 23:00:00,1
8821437,523367,2015-01-13 00:00:00,1
4353314,1684869,2015-01-13 01:00:00,1
4289065,1891715,2015-01-13 02:00:00,1
2349470,3425191,2015-01-13 03:00:00,1
4456948,9065982,2015-01-13 04:00:00,2
3261348,8006367,2015-01-13 05:00:00,2
3329239,5563410,2015-01-13 06:00:00,2
3086741,2944613,2015-01-13 07:00:00,2
2911538,3762373,2015-01-13 08:00:00,2
2602832,5469374,2015-01-13 09:00:00,2
3470849,2294434,2015-01-13 10:00:00,1
4844269,9297740,2015-01-13 11:00:00,2
6623389,3411759,2015-01-13 12:00:00,1
8477845,3853956,2015-01-13 13:00:00,2
6799141,7760824,2015-01-13 14:00:00,2
4185484,7084435,2015-01-13 15:00:00,2
7036175,5213688,2015-01-13 16:00:00,1
9440077,3381442,2015-01-13 17:00:00,2
7893265,4885287,2015-01-13 18:00:00,1
8931813,5126284,2015-01-13 19:00:00,1
6548590,5456365,2015-01-13 20:00:00,1
2658466,5480837,2015-01-13 21:00:00,1
2982311,5704866,2015-01-13 22:00:00,1
9606941,3430321,2015-01-13 23:00:00,2
2082824,3885722,2015-01-14 00:00:00,2
9250226,6512537,2015-01-14 01:00:00,1
2180792,6285249,2015-01-14 02:00:00,2
7237445,435804,2015-01-14 03:00:00,2
9982508,2194462,2015-01-14 04:00:00,2
6224326,7240872,2015-01-14 05:00:00,2
363509,6439181,2015-01-14 06:00:00,1
4648896,7382860,2015-01-14 07:00:00,1
4848877,9534559,2015-01-14 08:00:00,1
2374018,3437582,2015-01-14 09:00:00,2
5013829,6128333,2015-01-14 10:00:00,2
7703779,2423655,2015-01-14 11:00:00,2
4734620,158977,2015-01-14 12:00:00,1
6360706,962779,2015-01-14 13:00:00,1
7141281,7676904,2015-01-14 14:00:00,1
4009926,8376027,2015-01-14 15:00:00,1
2515400,2182561,2015-01-14 16:00:00,2
6384181,5574940,2015-01-14 17:00:00,2
4485477,1764440,2015-01-14 18:00:00,1
2682061,6418657,2015-01-14 19:00:00,2
9171425,6163788,2015-01-14 20:00:00,1
2828939,4427701,2015-01-14 21:00:00,2
5318025,5605631,2015-01-14 22:00:00,2
4082963,3425916,2015-01-14 23:00:00,1
9228195,2929765,2015-01-15 00:00:00,1
7652470,1786615,2015-01-15 01:00:00,1
9531789,5148453,2015-01-15 02:00:00,2
5156392,8076053,2015-01-15 03:00:00,1
5252779,5463167,2015-01-15 04:00:00,1
6460548,9785296,2015-01-15 05:00:00,1
192881,1341762,2015-01-15 06:00:00,1
8597038,1812564,2015-01-15 07:00:00,2
3829368,9229399,2015-01-15 08:00:00,1
7012317,8551518,2015-01-15 09:00:00,2
8527577,5825845,2015-01-15 10:00:00,2
3345160,8824305,2015-01-15 11:00:00,2
4110878,4263820,2015-01-15 12:00:00,1
4883648,4714325,2015-01-15 13:00:00,1
4447821,1456999,2015-01-15 14:00:00,1
6941516,903710,2015-01-15 15:00:00,1
7408220,888242,2015-01-15 16:00:00,1
6728511,8567215,2015-01-15 17:00:00,1
8190501,2558559,2015-01-15 18:00:00,1
4065493,9904202,2015-01-15 19:00:00,1
1717560,3779246,2015-01-15 20:00:00,1
8436365,3238636,2015-01-15 21:00:00,2
7948131,8399587,2015-01-15 22:00:00,1
1420629,7578601,2015-01-15 23:00:00,2
9911741,8701267,2015-01-16 00:00:00,2
7824372,1260092,2015-01-16 01:00:00,2
7153783,9053745,2015-01-16 02:00:00,2
4490325,7259144,2015-01-16 03:00:00,1
665971,381793,2015-01-16 04:00:00,1
8306511,2245692,2015-01-16 05:00:00,2
9110054,9070114,2015-01-16 06:00:00,2
8337746,5161910,2015-01-16 07:00:00,2
773115,3685155,2015-01-16 08:00:00,2
6165150,5123389,2015-01-16 09:00:00,1
5330288,7439090,2015-01-16 10:00:00,1
5496620,7398638,2015-01-16 11:00:00,1
5185729,5013255,2015-01-16 12:00:00,1
8468839,5487732,2015-01-16 13:00:00,2
9889889,7381596,2015-01-16 14:00:00,1
142754,3387718,2015-01-16 15:00:00,2
5128236,7833865,2015-01-16 16:00:00,2
8765140,6301428,2015-01-16 17:00:00,1
4685302,6265246,2015-01-16 18:00:00,2
3038246,1854033,2015-01-16 19:00:00,2
8475861,9002431,2015-01-16 20:00:00,1
327994,2754287,2015-01-16 21:00:00,2
1762236,4550568,2015-01-16 22:00:00,1
1314780,3699994,2015-01-16 23:00:00,2
1817063,2751325,2015-01-17 00:00:00,1
4869033,7154666,2015-01-17 01:00:00,1
7643745,9893144,2015-01-17 02:00:00,2
5762267,9654997,2015-01-17 03:00:00,2
3076700,808879,2015-01-17 04:00:00,2
7372452,5264991,2015-01-17 05:00:00,1
8192715,7099552,2015-01-17 06:00:00,2
5501049,6778323,2015-01-17 07:00:00,2
8356001,1521727,2015-01-17 08:00:00,2
8137922,6402321,2015-01-17 09:00:00,2
9693498,8104279,2015-01-17 10:00:00,1
5310501,2580145,2015-01-17 11:00:00,2
8484014,7630045,2015-01-17 12:00:00,1
5683321,6024190,2015-01-17 13:00:00,2
2182926,8599772,2015-01-17 14:00:00,2
5112449,8517106,2015-01-17 15:00:00,2
1825585,8859755,2015-01-17 16:00:00,2
6774514,4493817,2015-01-17 17:00:00,2
5236955,838989,2015-01-17 18:00:00,1
582817,2107746,2015-01-17 19:00:00,1
5041869,3170711,2015-01-17 20:00:00,2
1141715,2240379,2015-01-17 21:00:00,1
821910,8612558,2015-01-17 22:00:00,2
8651226,441682,2015-01-17 23:00:00,1
8811855,8260881,2015-01-18 00:00:00,1
7827370,5836251,2015-01-18 01:00:00,1
7497377,9817086,2015-01-18 02:00:00,2
9709930,2694703,2015-01-18 03:00:00,1
1923775,1834418,2015-01-18 04:00:00,1
277708,4930602,2015-01-18 05:00:00,2
831911,5222573,2015-01-18 06:00:00,2
4044007,2243004,2015-01-18 07:00:00,1
8886139,1530248,2015-01-18 08:00:00,2
3184908,7357618,2015-01-18 09:00:00,1
966614,9095650,2015-01-18 10:00:00,1
3639117,8396511,2015-01-18 11:00:00,2
4131212,1104247,2015-01-18 12:00:00,1
9406915,550750,2015-01-18 13:00:00,1
8576808,8233098,2015-01-18 14:00:00,1
1209648,2382534,2015-01-18 15:00:00,2
1381643,3101926,2015-01-18 16:00:00,1
2634355,1317770,2015-01-18 17:00:00,1
3559028,6265135,2015-01-18 18:00:00,1
7171623,6857594,2015-01-18 19:00:00,1
5221497,3928197,2015-01-18 20:00:00,2
2499048,8043736,2015-01-18 21:00:00,2
1698054,4478053,2015-01-18 22:00:00,2
7793695,804882,2015-01-18 23:00:00,1
5168619,9943244,2015-01-19 00:00:00,2
6390054,1535308,2015-01-19 01:00:00,1
8114908,9862637,2015-01-19 02:00:00,1
3767587,3407940,2015-01-19 03:00:00,2
8060565,5225640,2015-01-19 04:00:00,2
7104502,191562,2015-01-19 05:00:00,1
8904758,812018,2015-01-19 06:00:00,1
3282459,3203738,2015-01-19 07:00:00,1
2715947,6994380,2015-01-19 08:00:00,1
9367690,5853255,2015-01-19 09:00:00,1
206316,5788379,2015-01-19 10:00:00,1
914435,4912866,2015-01-19 11:00:00,1
5827749,231678,2015-01-19 12:00:00,2
5498571,9879962,2015-01-19 13:00:00,2
5949439,10592,2015-01-19 14:00:00,1
4567381,122420,2015-01-19 15:00:00,2
3037501,1419787,2015-01-19 16:00:00,2
5543976,1673995,2015-01-19 17:00:00,1
369935,1769676,2015-01-19 18:00:00,2
3362877,1888299,2015-01-19 19:00:00,2
8701340,8137069,2015-01-19 20:00:00,1
8211245,3594470,2015-01-19 21:00:00,2
7726356,6846304,2015-01-19 22:00:00,2
7513134,2574494,2015-01-19 23:00:00,2
3565286,6079892,2015-01-20 00:00:00,1
9195209,6836279,2015-01-20 01:00:00,1
5308036,310619,2015-01-20 02:00:00,2
6938907,8811276,2015-01-20 03:00:00,2
3135997,9247672,2015-01-20 04:00:00,2
6961231,8216874,2015-01-20 05:00:00,1
5084645,6839112,2015-01-20 06:00:00,1
7912555,8223576,2015-01-20 07:00:00,1
4128792,7662187,2015-01-20 08:00:00,1
5464721,6939153,2015-01-20 09:00:00,1
8365927,6671692,2015-01-20 10:00:00,1
5743829,595821,2015-01-20 11:00:00,1
8664788,5921269,2015-01-20 12:00:00,1
1752227,6146908,2015-01-20 13:00:00,2
6450492,6600143,2015-01-20 14:00:00,1
6399611,6080620,2015-01-20 15:00:00,1
4879926,1610264,2015-01-20 16:00:00,1
3273235,8923432,2015-01-20 17:00:00,1
9320120,8736969,2015-01-20 18:00:00,1
6880206,370649,2015-01-20 19:00:00,2
9188946,772808,2015-01-20 20:00:00,2
5393212,6819773,2015-01-20 21:00:00,1
5594400,3426027,2015-01-20 22:00:00,1
8479312,2034291,2015-01-20 23:00:00,1
1196716,1347888,2015-01-21 00:00:00,1
8031641,2413134,2015-01-21 01:00:00,2
1989611,5210895,2015-01-21 02:00:00,1
7649429,5727818,2015-01-21 03:00:00,2
6772546,8122378,2015-01-21 04:00:00,1
3220130,1382335,2015-01-21 05:00:00,2
1635717,6205487,2015-01-21 06:00:00,2
4279352,6845730,2015-01-21 07:00:00,1
2792023,5311144,2015-01-21 08:00:00,2
3896145,3444893,2015-01-21 09:00:00,2
4083666,7882791,2015-01-21 10:00:00,1
6161753,5387691,2015-01-21 11:00:00,2
5677564,6602816,2015-01-21 12:00:00,1
4673135,3570998,2015-01-21 13:00:00,1
1962585,9688364,2015-01-21 14:00:00,1
5329521,5351180,2015-01-21 15:00:00,2
8664591,817459,2015-01-21 16:00:00,1
1465916,8087305,2015-01-21 17:00:00,1
1513366,4387276,2015-01-21 18:00:00,1
7687008,9918464,2015-01-21 19:00:00,1
6720435,5109193,2015-01-21 20:00:00,2
2198794,8945980,2015-01-21 21:00:00,1
4695416,5779683,2015-01-21 22:00:00,2
9923910,9531766,2015-01-21 23:00:00,1
7324433,7546489,2015-01-22 00:00:00,2
3683500,2290962,2015-01-22 01:00:00,2
5716804,7429880,2015-01-22 02:00:00,1
9601169,2510863,2015-01-22 03:00:00,2
7082607,8229631,2015-01-22 04:00:00,1
7914852,3927955,2015-01-22 05:00:00,2
8443766,6392157,2015-01-22 06:00:00,2
8009175,9153668,2015-01-22 07:00:00,1
7928659,9265625,2015-01-22 08:00:00,2
6984567,81927,2015-01-22 09:00:00,1
6475319,6611758,2015-01-22 10:00:00,1
1349333,1720079,2015-01-22 11:00:00,2
3742825,3712946,2015-01-22 12:00:00,2
166186,4274471,2015-01-22 13:00:00,2
3685628,9384541,2015-01-22 14:00:00,1
59754,3220498,2015-01-22 15:00:00,2
5821787,6571757,2015-01-22 16:00:00,1
7495055,2068445,2015-01-22 17:00:00,2
4503693,3308646,2015-01-22 18:00:00,1
230628,7081815,2015-01-22 19:00:00,1
4534445,3464645,2015-01-22 20:00:00,2
8243137,5772512,2015-01-22 21:00:00,2
9223105,8290137,2015-01-22 22:00:00,1
9515137,7423532,2015-01-22 23:00:00,2
9291147,4557481,2015-01-23 00:00:00,2
6528381,7680689,2015-01-23 01:00:00,2
7109175,2808391,2015-01-23 02:00:00,2
322087,2876705,2015-01-23 03:00:00,2
1317318,6636081,2015-01-23 04:00:00,2
5592862,7078666,2015-01-23 05:00:00,1
9227103,4375342,2015-01-23 06:00:00,2
9849767,2108291,2015-01-23 07:00:00,1
1290252,1610608,2015-01-23 08:00:00,2
6065418,454620,2015-01-23 09:00:00,2
7217256,2266942,2015-01-23 10:00:00,2
2778898,3740960,2015-01-23 11:00:00,2
1567925,8324013,2015-01-23 12:00:00,2
112595,3953107,2015-01-23 13:00:00,2
8734966,2023483,2015-01-23 14:00:00,1
305660,7352516,2015-01-23 15:00:00,2
9916456,308972,2015-01-23 16:00:00,2
8191655,2635564,2015-01-23 17:00:00,1
389715,3592845,2015-01-23 18:00:00,2
3342109,5519525,2015-01-23 19:00:00,2
1062509,8418097,2015-01-23 20:00:00,2
6054700,397750,2015-01-23 21:00:00,1
4405767,5205067,2015-01-23 22:00:00,1
3799140,4796720,2015-01-23 23:00:00,1
108341,385123,2015-01-24 00:00:00,1
9297208,5306158,2015-01-24 01:00:00,1
7087130,9369485,2015-01-24 02:00:00,1
2217461,4342194,2015-01-24 03:00:00,1
7833592,940027,2015-01-24 04:00:00,1
8234057,7483172,2015-01-24 05:00:00,1
7217635,9885266,2015-01-24 06:00:00,1
7073571,8868597,2015-01-24 07:00:00,1
5124229,2633946,2015-01-24 08:00:00,1
2621439,7696693,2015-01-24 09:00:00,1
7791766,6689781,2015-01-24 10:00:00,2
4826834,7729483,2015-01-24 11:00:00,1
4924495,769797,2015-01-24 12:00:00,2
1404618,9046930,2015-01-24 13:00:00,2
352443,401398,2015-01-24 14:00:00,1
2665875,7969181,2015-01-24 15:00:00,1
9569877,9107715,2015-01-24 16:00:00,2
5856337,5748258,2015-01-24 17:00:00,1
9027109,3643466,2015-01-24 18:00:00,1
6140362,410147,2015-01-24 19:00:00,2
3677851,6753452,2015-01-24 20:00:00,1
6581709,3981396,2015-01-24 21:00:00,2
6945289,5411073,2015-01-24 22:00:00,2
2589664,9358663,2015-01-24 23:00:00,2
7977861,7676263,2015-01-25 00:00:00,2
148483,3190702,2015-01-25 01:00:00,1
3890437,1549859,2015-01-25 02:00:00,2
1615599,3069381,2015-01-25 03:00:00,1
2806582,8218653,2015-01-25 04:00:00,2
6848698,764165,2015-01-25 05:00:00,2
5484909,4304928,2015-01-25 06:00:00,2
171074,7327564,2015-01-25 07:00:00,1
1054842,8274377,2015-01-25 08:00:00,1
2150815,5789584,2015-01-25 09:00:00,2
8521191,3843969,2015-01-25 10:00:00,2
6721742,2683997,2015-01-25 11:00:00,1
9693454,6114001,2015-01-25 12:00:00,2
7537095,1123789,2015-01-25 13:00:00,2
7296987,1809394,2015-01-25 14:00:00,2
1712437,8337409,2015-01-25 15:00:00,1
7818505,1204421,2015-01-25 16:00:00,1
8243254,3607521,2015-01-25 17:00:00,2
1867549,9435484,2015-01-25 18:00:00,1
8799880,370883,2015-01-25 19:00:00,2
7264108,2726581,2015-01-25 20:00:00,1
5426936,2383231,2015-01-25 21:00:00,1
4238833,3428492,2015-01-25 22:00:00,2
3123384,7890121,2015-01-25 23:00:00,1
4625044,7651769,2015-01-26 00:00:00,1
5342573,5750001,2015-01-26 01:00:00,1
4957702,9900541,2015-01-26 02:00:00,2
3635310,2534535,2015-01-26 03:00:00,1
6646023,8547611,2015-01-26 04:00:00,2
2434494,2690221,2015-01-26 05:00:00,2
1428164,5584612,2015-01-26 06:00:00,2
7317098,1725293,2015-01-26 07:00:00,1
9818497,1281417,2015-01-26 08:00:00,1
1496786,1566753,2015-01-26 09:00:00,1
1017289,9198581,2015-01-26 10:00:00,1
