pretest_score,posttest_score,datetime,category
8900452,8978816,2015-01-01 00:04:00,2
5968371,1799218,2015-01-01 00:04:01,1
1343815,1010812,2015-01-01 00:04:02,2
6697784,8303191,2015-01-01 00:04:03,2
8975040,5618600,2015-01-01 00:04:04,2
9518916,8171386,2015-01-01 00:04:05,1
6739136,4379338,2015-01-01 00:04:06,1
2028963,3841853,2015-01-01 00:04:07,2
7232519,8217906,2015-01-01 00:04:08,2
8812343,4019141,2015-01-01 00:04:09,1
301067,2189016,2015-01-01 00:04:10,1
9271210,5907355,2015-01-01 00:04:11,2
4676850,4856802,2015-01-01 00:04:12,2
3416546,1870605,2015-01-01 00:04:13,2
8337028,9422759,2015-01-01 00:04:14,1
9500236,1086651,2015-01-01 00:04:15,1
6181879,2881916,2015-01-01 00:04:16,1
6008506,3788784,2015-01-01 00:04:17,2
6370566,4533421,2015-01-01 00:04:18,1
1912010,2282443,2015-01-01 00:04:19,1
6379617,6152572,2015-01-01 00:04:20,1
4986614,677917,2015-01-01 00:04:21,1
7590605,3451663,2015-01-01 00:04:22,1
7497028,9903993,2015-01-01 00:04:23,2
2116736,8952472,2015-01-01 00:04:24,2
7689632,6401280,2015-01-01 00:04:25,2
430464,8910622,2015-01-01 00:04:26,1
5778326,5214633,2015-01-01 00:04:27,1
8692997,5370519,2015-01-01 00:04:28,1
1892515,7338859,2015-01-01 00:04:29,2
3213444,2129351,2015-01-01 00:04:30,1
4735596,3058981,2015-01-01 00:04:31,1
2351553,8367406,2015-01-01 00:04:32,1
9743115,8231427,2015-01-01 00:04:33,2
7467774,2125342,2015-01-01 00:04:34,2
2097851,3844448,2015-01-01 00:04:35,2
4028608,9914013,2015-01-01 00:04:36,2
6223384,5430501,2015-01-01 00:04:37,2
4380403,8122135,2015-01-01 00:04:38,2
7427582,7896923,2015-01-01 00:04:39,1
1047864,6400789,2015-01-01 00:04:40,2
9966147,2717769,2015-01-01 00:04:41,2
917211,6082774,2015-01-01 00:04:42,2
2214874,7370036,2015-01-01 00:04:43,2
7736884,8134383,2015-01-01 00:04:44,2
5981435,5964286,2015-01-01 00:04:45,2
1404626,1326032,2015-01-01 00:04:46,1
746895,8611167,2015-01-01 00:04:47,1
3995178,651131,2015-01-01 00:04:48,2
5973720,7315382,2015-01-01 00:04:49,1
6196073,938448,2015-01-01 00:04:50,2
1838296,8100382,2015-01-01 00:04:51,1
3023740,4260631,2015-01-01 00:04:52,1
6656311,9607045,2015-01-01 00:04:53,1
9467669,7122747,2015-01-01 00:04:54,2
4602805,3042025,2015-01-01 00:04:55,1
6797249,2147878,2015-01-01 00:04:56,2
9677234,4403364,2015-01-01 00:04:57,1
6814743,6985718,2015-01-01 00:04:58,1
6641382,3999037,2015-01-01 00:04:59,1
9965057,7477669,2015-01-01 00:05:00,1
6761461,669339,2015-01-01 00:05:01,1
6804421,3879203,2015-01-01 00:05:02,1
3511848,8262748,2015-01-01 00:05:03,2
1592951,8431884,2015-01-01 00:05:04,1
8393096,2486698,2015-01-01 00:05:05,2
5403243,8191319,2015-01-01 00:05:06,1
7232888,5766367,2015-01-01 00:05:07,1
86932,1761164,2015-01-01 00:05:08,2
7120368,3757235,2015-01-01 00:05:09,2
7891102,4895327,2015-01-01 00:05:10,1
9655144,5229885,2015-01-01 00:05:11,1
5248054,1564057,2015-01-01 00:05:12,1
8262704,5714853,2015-01-01 00:05:13,1
5288648,2185652,2015-01-01 00:05:14,1
1325091,2819618,2015-01-01 00:05:15,1
6194576,314823,2015-01-01 00:05:16,2
4621335,9775293,2015-01-01 00:05:17,2
6436016,6263027,2015-01-01 00:05:18,2
7156757,2565976,2015-01-01 00:05:19,2
4843262,4643976,2015-01-01 00:05:20,2
7539263,7732567,2015-01-01 00:05:21,1
295435,6503051,2015-01-01 00:05:22,2
652135,4430983,2015-01-01 00:05:23,2
4220346,8799520,2015-01-01 00:05:24,1
995946,844401,2015-01-01 00:05:25,1
710190,1556368,2015-01-01 00:05:26,2
9288620,5976538,2015-01-01 00:05:27,2
9876350,7131443,2015-01-01 00:05:28,2
3353336,4789870,2015-01-01 00:05:29,2
4378309,3859896,2015-01-01 00:05:30,2
582043,7807923,2015-01-01 00:05:31,2
8787970,6595063,2015-01-01 00:05:32,1
1000540,5071141,2015-01-01 00:05:33,1
2289104,3059050,2015-01-01 00:05:34,2
9661878,2506472,2015-01-01 00:05:35,1
3951375,580685,2015-01-01 00:05:36,2
4510255,3644747,2015-01-01 00:05:37,1
2132028,3503021,2015-01-01 00:05:38,1
2010993,9592222,2015-01-01 00:05:39,1
874496,1667938,2015-01-01 00:05:40,1
6822454,8319065,2015-01-01 00:05:41,2
4631337,1868245,2015-01-01 00:05:42,1
6624635,7411042,2015-01-01 00:05:43,1
708835,8846430,2015-01-01 00:05:44,2
603348,8770127,2015-01-01 00:05:45,2
8642103,5729967,2015-01-01 00:05:46,1
1622517,551059,2015-01-01 00:05:47,1
4676698,2658489,2015-01-01 00:05:48,2
9298862,9564116,2015-01-01 00:05:49,2
9689047,4473856,2015-01-01 00:05:50,2
8747,5189127,2015-01-01 00:05:51,1
355396,9643658,2015-01-01 00:05:52,1
7430269,3536397,2015-01-01 00:05:53,2
3639025,7288402,2015-01-01 00:05:54,1
2675822,3298511,2015-01-01 00:05:55,2
573765,5371989,2015-01-01 00:05:56,1
614954,9668198,2015-01-01 00:05:57,1
566197,6382557,2015-01-01 00:05:58,1
6545997,69115,2015-01-01 00:05:59,2
1686998,3565502,2015-01-01 00:06:00,2
5076682,4260376,2015-01-01 00:06:01,1
1870175,9717077,2015-01-01 00:06:02,2
8448984,6512528,2015-01-01 00:06:03,2
5924651,278890,2015-01-01 00:06:04,1
6802836,3779388,2015-01-01 00:06:05,2
2813356,8825703,2015-01-01 00:06:06,2
7954431,3925753,2015-01-01 00:06:07,2
3366246,5165618,2015-01-01 00:06:08,2
5296790,2012475,2015-01-01 00:06:09,2
4330854,9992064,2015-01-01 00:06:10,2
7050864,2772716,2015-01-01 00:06:11,2
4793775,7338703,2015-01-01 00:06:12,1
8086336,589961,2015-01-01 00:06:13,2
3192137,572691,2015-01-01 00:06:14,1
2122663,3505379,2015-01-01 00:06:15,1
2951239,2769922,2015-01-01 00:06:16,2
5387729,3533264,2015-01-01 00:06:17,2
9692336,1926271,2015-01-01 00:06:18,2
2041745,5043452,2015-01-01 00:06:19,1
6022211,9362043,2015-01-01 00:06:20,2
8987215,6964358,2015-01-01 00:06:21,1
2024578,5056804,2015-01-01 00:06:22,1
5569443,1052921,2015-01-01 00:06:23,2
2608526,4680082,2015-01-01 00:06:24,1
5262554,211222,2015-01-01 00:06:25,2
3592958,8642977,2015-01-01 00:06:26,1
4811432,7834112,2015-01-01 00:06:27,1
9540216,2998525,2015-01-01 00:06:28,1
8363839,3260079,2015-01-01 00:06:29,1
3969917,9946028,2015-01-01 00:06:30,2
8465904,5569660,2015-01-01 00:06:31,1
7692689,8184352,2015-01-01 00:06:32,1
5348044,5005340,2015-01-01 00:06:33,1
8763776,3179023,2015-01-01 00:06:34,2
9332909,8688250,2015-01-01 00:06:35,1
8116683,1952199,2015-01-01 00:06:36,2
4882215,2794700,2015-01-01 00:06:37,2
8742033,7906610,2015-01-01 00:06:38,2
4780334,5712659,2015-01-01 00:06:39,2
1116390,2828195,2015-01-01 00:06:40,2
6855189,2063527,2015-01-01 00:06:41,1
989991,446737,2015-01-01 00:06:42,1
2771655,7865060,2015-01-01 00:06:43,1
4042724,6283327,2015-01-01 00:06:44,2
8111850,5532658,2015-01-01 00:06:45,2
3981057,702325,2015-01-01 00:06:46,2
6139655,7002300,2015-01-01 00:06:47,2
7696586,4389439,2015-01-01 00:06:48,1
9693337,2552437,2015-01-01 00:06:49,1
3897828,872748,2015-01-01 00:06:50,1
592463,6895769,2015-01-01 00:06:51,2
1522506,1017678,2015-01-01 00:06:52,1
9691661,4998495,2015-01-01 00:06:53,2
5191918,2041228,2015-01-01 00:06:54,1
3048820,7531734,2015-01-01 00:06:55,2
8991439,2180524,2015-01-01 00:06:56,2
2020755,5726482,2015-01-01 00:06:57,2
9347026,3430893,2015-01-01 00:06:58,1
1365333,3077825,2015-01-01 00:06:59,2
9374409,7408157,2015-01-01 00:07:00,1
6654717,2980675,2015-01-01 00:07:01,2
6573463,5990647,2015-01-01 00:07:02,1
3690642,9835640,2015-01-01 00:07:03,1
8270056,1924518,2015-01-01 00:07:04,1
4528564,8523543,2015-01-01 00:07:05,2
3528714,3886626,2015-01-01 00:07:06,1
8977445,6953605,2015-01-01 00:07:07,1
5944174,2607963,2015-01-01 00:07:08,2
3439999,9060225,2015-01-01 00:07:09,2
8820192,1402581,2015-01-01 00:07:10,2
3135422,9131680,2015-01-01 00:07:11,2
7502785,6993287,2015-01-01 00:07:12,2
9711148,8829986,2015-01-01 00:07:13,2
2432089,4502114,2015-01-01 00:07:14,1
4281214,2101418,2015-01-01 00:07:15,2
461704,6619378,2015-01-01 00:07:16,1
9180367,8461491,2015-01-01 00:07:17,1
438951,5058633,2015-01-01 00:07:18,1
3067712,4033694,2015-01-01 00:07:19,2
4542374,6762145,2015-01-01 00:07:20,2
9541378,2325260,2015-01-01 00:07:21,1
335649,6922971,2015-01-01 00:07:22,1
6812053,6424235,2015-01-01 00:07:23,1
4099854,3681252,2015-01-01 00:07:24,2
5086314,7408772,2015-01-01 00:07:25,2
3409242,4876458,2015-01-01 00:07:26,1
6914874,9502418,2015-01-01 00:07:27,1
2906119,5271143,2015-01-01 00:07:28,1
82045,5399854,2015-01-01 00:07:29,1
2422214,5974987,2015-01-01 00:07:30,1
4325345,3400554,2015-01-01 00:07:31,2
3199387,2585658,2015-01-01 00:07:32,1
2947708,6155536,2015-01-01 00:07:33,1
7228361,9958840,2015-01-01 00:07:34,2
7119909,612015,2015-01-01 00:07:35,2
5438901,1006034,2015-01-01 00:07:36,1
4998743,1370122,2015-01-01 00:07:37,1
1780093,9462586,2015-01-01 00:07:38,1
7613099,6531032,2015-01-01 00:07:39,1
2737611,7389846,2015-01-01 00:07:40,2
6708983,6895306,2015-01-01 00:07:41,2
159031,2233844,2015-01-01 00:07:42,1
1404632,3442168,2015-01-01 00:07:43,2
8472739,1266006,2015-01-01 00:07:44,2
8461858,2498092,2015-01-01 00:07:45,1
792517,9126931,2015-01-01 00:07:46,2
6298878,6224268,2015-01-01 00:07:47,1
2226876,4588661,2015-01-01 00:07:48,1
980040,4092257,2015-01-01 00:07:49,2
164616,1449668,2015-01-01 00:07:50,2
4674312,9561466,2015-01-01 00:07:51,1
5289170,8759694,2015-01-01 00:07:52,2
1984940,7359865,2015-01-01 00:07:53,1
3757169,6806091,2015-01-01 00:07:54,2
8929537,4400114,2015-01-01 00:07:55,2
2597015,9158096,2015-01-01 00:07:56,1
9635065,5411649,2015-01-01 00:07:57,2
9261053,5014663,2015-01-01 00:07:58,2
7913000,5418080,2015-01-01 00:07:59,1
2126225,4743327,2015-01-01 00:08:00,1
2234555,7885784,2015-01-01 00:08:01,1
1400090,7679506,2015-01-01 00:08:02,1
6338080,881110,2015-01-01 00:08:03,1
7030808,2696106,2015-01-01 00:08:04,1
1926568,3480793,2015-01-01 00:08:05,1
2100619,760480,2015-01-01 00:08:06,2
8324994,3738194,2015-01-01 00:08:07,2
3245721,7574431,2015-01-01 00:08:08,1
8916504,3318699,2015-01-01 00:08:09,2
1351103,6838886,2015-01-01 00:08:10,1
8738792,7772363,2015-01-01 00:08:11,1
4810914,4837664,2015-01-01 00:08:12,1
388484,740495,2015-01-01 00:08:13,1
5255826,1839291,2015-01-01 00:08:14,1
8460217,2126891,2015-01-01 00:08:15,1
4727993,4950029,2015-01-01 00:08:16,1
2381705,7363191,2015-01-01 00:08:17,2
353714,3936617,2015-01-01 00:08:18,2
5617435,3453845,2015-01-01 00:08:19,2
6577999,450872,2015-01-01 00:08:20,1
5477906,5218712,2015-01-01 00:08:21,1
7562898,4115375,2015-01-01 00:08:22,1
8688458,1051031,2015-01-01 00:08:23,2
6079368,5066350,2015-01-01 00:08:24,2
610007,3223871,2015-01-01 00:08:25,2
6841173,3584361,2015-01-01 00:08:26,1
4648023,4007873,2015-01-01 00:08:27,2
2353031,7323285,2015-01-01 00:08:28,2
3273008,3853623,2015-01-01 00:08:29,2
4911293,2935187,2015-01-01 00:08:30,2
3328113,6022779,2015-01-01 00:08:31,2
3825107,7318267,2015-01-01 00:08:32,1
7373655,9556785,2015-01-01 00:08:33,2
3786185,2713419,2015-01-01 00:08:34,1
9543380,6503069,2015-01-01 00:08:35,2
8561799,5553198,2015-01-01 00:08:36,1
5060772,3093378,2015-01-01 00:08:37,2
6160824,1252200,2015-01-01 00:08:38,1
4801807,6433672,2015-01-01 00:08:39,1
6024268,5481719,2015-01-01 00:08:40,1
917454,8768052,2015-01-01 00:08:41,2
4346372,5274013,2015-01-01 00:08:42,1
134235,2765687,2015-01-01 00:08:43,2
8761763,7172825,2015-01-01 00:08:44,2
1320636,8344117,2015-01-01 00:08:45,1
686113,3080528,2015-01-01 00:08:46,2
3009248,9874751,2015-01-01 00:08:47,2
9429226,1628555,2015-01-01 00:08:48,2
3310752,6139135,2015-01-01 00:08:49,2
181583,9984401,2015-01-01 00:08:50,1
4828582,9269091,2015-01-01 00:08:51,1
7384197,4837484,2015-01-01 00:08:52,1
7835452,2025323,2015-01-01 00:08:53,2
7051103,6592088,2015-01-01 00:08:54,2
6323086,7278499,2015-01-01 00:08:55,2
1715223,3621086,2015-01-01 00:08:56,1
7050189,5533276,2015-01-01 00:08:57,2
7452807,9127152,2015-01-01 00:08:58,2
4066107,7962994,2015-01-01 00:08:59,2
7352577,5478788,2015-01-01 00:09:00,1
9979788,8201467,2015-01-01 00:09:01,1
555091,3750504,2015-01-01 00:09:02,1
8249373,8180588,2015-01-01 00:09:03,2
5838907,7694890,2015-01-01 00:09:04,1
3835097,60769,2015-01-01 00:09:05,2
8292549,767715,2015-01-01 00:09:06,1
1569161,680297,2015-01-01 00:09:07,2
3545318,5727537,2015-01-01 00:09:08,2
2102210,5465221,2015-01-01 00:09:09,2
948237,56515,2015-01-01 00:09:10,2
6349776,7019802,2015-01-01 00:09:11,2
2901747,1771610,2015-01-01 00:09:12,2
7912478,9028533,2015-01-01 00:09:13,2
2840103,4210883,2015-01-01 00:09:14,2
8531968,187060,2015-01-01 00:09:15,2
7055396,7340440,2015-01-01 00:09:16,2
7015835,968834,2015-01-01 00:09:17,2
9897057,3285958,2015-01-01 00:09:18,1
811642,771020,2015-01-01 00:09:19,2
950278,3151783,2015-01-01 00:09:20,1
2915317,5955428,2015-01-01 00:09:21,2
8226880,9600034,2015-01-01 00:09:22,1
7813748,5965038,2015-01-01 00:09:23,1
3317692,7720937,2015-01-01 00:09:24,1
88709,9283872,2015-01-01 00:09:25,2
5684526,5333759,2015-01-01 00:09:26,2
804118,5393160,2015-01-01 00:09:27,1
8888779,2773551,2015-01-01 00:09:28,2
1607530,1221735,2015-01-01 00:09:29,2
4257626,7559145,2015-01-01 00:09:30,2
609805,2235191,2015-01-01 00:09:31,1
7693835,5351089,2015-01-01 00:09:32,2
4123904,223712,2015-01-01 00:09:33,1
6532619,8936685,2015-01-01 00:09:34,2
5049083,3765161,2015-01-01 00:09:35,2
1180564,1263088,2015-01-01 00:09:36,2
4022996,528925,2015-01-01 00:09:37,2
9984417,2581823,2015-01-01 00:09:38,1
7133194,2769489,2015-01-01 00:09:39,2
2284252,6422957,2015-01-01 00:09:40,2
4085903,7750729,2015-01-01 00:09:41,1
5996470,9883316,2015-01-01 00:09:42,1
9393790,6583208,2015-01-01 00:09:43,1
8625262,6121931,2015-01-01 00:09:44,2
9993396,9806100,2015-01-01 00:09:45,1
6254997,5962105,2015-01-01 00:09:46,2
5724801,7300620,2015-01-01 00:09:47,2
7475806,3905652,2015-01-01 00:09:48,1
1861592,2369280,2015-01-01 00:09:49,2
2024817,9367490,2015-01-01 00:09:50,2
3144869,8999373,2015-01-01 00:09:51,2
2247956,88942,2015-01-01 00:09:52,1
7196982,6798729,2015-01-01 00:09:53,2
9012344,473815,2015-01-01 00:09:54,2
2894941,903797,2015-01-01 00:09:55,1
324764,9143111,2015-01-01 00:09:56,1
4268263,9190063,2015-01-01 00:09:57,2
8814030,3240543,2015-01-01 00:09:58,1
3697690,6993933,2015-01-01 00:09:59,1
5363246,7003648,2015-01-01 00:10:00,2
7514170,9017831,2015-01-01 00:10:01,1
8974875,1928244,2015-01-01 00:10:02,1
3797728,7170845,2015-01-01 00:10:03,1
5873311,1439583,2015-01-01 00:10:04,2
8274843,4755102,2015-01-01 00:10:05,2
8430900,6087460,2015-01-01 00:10:06,1
9081620,8519551,2015-01-01 00:10:07,2
5207802,4882100,2015-01-01 00:10:08,2
3571375,9679901,2015-01-01 00:10:09,1
3831709,807278,2015-01-01 00:10:10,2
7821599,9218707,2015-01-01 00:10:11,2
