pretest_score,posttest_score,datetime,category
2750040,4593795,2004-08-02,6
9753369,7016515,2004-08-03,6
2925390,9480336,2004-08-04,9
1318214,5188452,2004-08-05,8
500179,9024497,2004-08-06,6
4572982,8996038,2004-08-07,7
1283858,9025441,2004-08-08,7
2123883,1941935,2004-08-09,9
2111207,6281033,2004-08-10,6
7301181,5028530,2004-08-11,6
5383856,9040661,2004-08-12,8
1523371,9264893,2004-08-13,9
8755657,744826,2004-08-14,9
956736,2978967,2004-08-15,9
6540338,7555962,2004-08-16,9
4566305,7743648,2004-08-17,7
1117288,9439423,2004-08-18,6
4012427,8514762,2004-08-19,8
3661122,3192198,2004-08-20,6
7252086,4177493,2004-08-21,8
1207639,6386856,2004-08-22,8
5739166,9280405,2004-08-23,7
3465771,7249731,2004-08-24,7
8334587,565142,2004-08-25,8
7493974,4012228,2004-08-26,7
7763071,5058557,2004-08-27,8
1008829,9147197,2004-08-28,8
5656678,1335458,2004-08-29,6
6546909,4555119,2004-08-30,9
2095060,3402625,2004-08-31,9
4641226,8699746,2004-09-01,9
9191058,8341417,2004-09-02,6
1167789,3016331,2004-09-03,6
8983546,5904413,2004-09-04,8
569991,5259894,2004-09-05,6
6140982,1236400,2004-09-06,8
6049265,5320973,2004-09-07,5
3086313,7866569,2004-09-08,6
7017483,4920828,2004-09-09,6
9980346,4757151,2004-09-10,9
7056505,5469660,2004-09-11,5
5422186,1880091,2004-09-12,5
9613002,8006933,2004-09-13,7
9073779,714133,2004-09-14,8
6036062,9433271,2004-09-15,8
1530082,4665918,2004-09-16,7
852692,9933549,2004-09-17,7
1839777,7314275,2004-09-18,6
1250195,4876486,2004-09-19,5
7749772,8498122,2004-09-20,8
8808028,1749204,2004-09-21,8
6025381,7109975,2004-09-22,8
8627733,2524431,2004-09-23,6
8905273,7471069,2004-09-24,8
3324764,9867879,2004-09-25,8
2274618,4709124,2004-09-26,5
9324054,3144338,2004-09-27,7
5884302,8049570,2004-09-28,7
575155,5992409,2004-09-29,8
9964286,6142964,2004-09-30,5
7939870,1506285,2004-10-01,7
8460660,535139,2004-10-02,5
6925830,6535923,2004-10-03,8
4879088,4101537,2004-10-04,8
3114026,5479080,2004-10-05,7
2371865,5366893,2004-10-06,6
2828884,8654777,2004-10-07,5
3720214,9032182,2004-10-08,7
1272073,4887932,2004-10-09,8
3549340,1782678,2004-10-10,5
7448449,3261789,2004-10-11,6
9101579,1463222,2004-10-12,8
4928183,2030414,2004-10-13,9
6953302,1397793,2004-10-14,7
9248291,664249,2004-10-15,6
2696368,1763715,2004-10-16,6
9810549,3426300,2004-10-17,8
5502507,4860320,2004-10-18,5
6652215,9472799,2004-10-19,9
9898435,3011696,2004-10-20,7
6988294,8592501,2004-10-21,9
3987037,5849192,2004-10-22,7
3275623,6314776,2004-10-23,5
8449292,8193427,2004-10-24,7
8204547,6769164,2004-10-25,6
8211957,3701645,2004-10-26,9
9473280,6559036,2004-10-27,5
5588397,3398855,2004-10-28,7
5037913,5802595,2004-10-29,7
3210659,8190430,2004-10-30,5
4437612,4088140,2004-10-31,8
8852694,9590432,2004-11-01,5
9364576,3952766,2004-11-02,5
9874526,8195525,2004-11-03,5
1253349,9718771,2004-11-04,9
2991324,598561,2004-11-05,6
955918,659374,2004-11-06,6
1351602,4862144,2004-11-07,5
9935364,9278135,2004-11-08,5
5763024,6418797,2004-11-09,8
4242228,8305149,2004-11-10,8
5891794,645828,2004-11-11,8
8470964,8983518,2004-11-12,5
7121253,9837305,2004-11-13,5
7348087,2061787,2004-11-14,9
5941078,9224947,2004-11-15,6
572271,8566770,2004-11-16,5
9433568,1808830,2004-11-17,6
3247401,7884682,2004-11-18,8
2773389,6369003,2004-11-19,6
2777733,6715520,2004-11-20,6
3591362,8617364,2004-11-21,7
9944789,5093060,2004-11-22,7
8048558,9608724,2004-11-23,9
8740823,8015327,2004-11-24,9
3193312,9420062,2004-11-25,8
2569292,3325986,2004-11-26,6
1861439,4926443,2004-11-27,6
1927928,1017243,2004-11-28,6
5872565,4124300,2004-11-29,9
3131695,6500782,2004-11-30,9
1744383,7431898,2004-12-01,6
9805396,7295727,2004-12-02,7
5532897,7632040,2004-12-03,6
7096727,2133671,2004-12-04,6
7825316,6797862,2004-12-05,5
9358213,5684363,2004-12-06,6
8967071,4747463,2004-12-07,6
4937215,6128417,2004-12-08,9
3840068,6183585,2004-12-09,6
5495610,3976388,2004-12-10,5
3273909,3110185,2004-12-11,6
1969354,4479110,2004-12-12,9
5221212,1577245,2004-12-13,8
1080272,3895736,2004-12-14,8
5440891,2989698,2004-12-15,6
4272085,5092028,2004-12-16,5
4514274,5208987,2004-12-17,6
9715648,5373694,2004-12-18,7
5545604,4621941,2004-12-19,6
2913467,1995550,2004-12-20,8
1594563,1511991,2004-12-21,5
7470928,2057363,2004-12-22,7
3441441,3163766,2004-12-23,6
6520186,1125819,2004-12-24,5
9000897,9597691,2004-12-25,9
7275128,1931754,2004-12-26,8
7359961,5938188,2004-12-27,7
2775524,2838378,2004-12-28,8
4765726,9319670,2004-12-29,7
2488794,3776500,2004-12-30,9
