pretest_score,posttest_score,datetime,category
9276307,8360080,2015-07-09,2
9456701,1520180,2015-07-10,2
7188053,6170346,2015-07-11,2
4321773,7949032,2015-07-12,2
7012710,3817805,2015-07-13,2
2425416,4688780,2015-07-14,1
9992529,1170287,2015-07-15,2
4312401,9609376,2015-07-16,2
7144447,2674214,2015-07-17,1
2183330,2079998,2015-07-18,2
9861151,169971,2015-07-19,1
8505600,1263841,2015-07-20,1
4013753,8558042,2015-07-21,1
8766237,6016019,2015-07-22,1
1258114,1536845,2015-07-23,1
3641481,1946830,2015-07-24,1
1384034,8163554,2015-07-25,1
1752260,3116327,2015-07-26,1
9360115,4868072,2015-07-27,2
7021389,6591695,2015-07-28,2
430023,944817,2015-07-29,1
3468910,680627,2015-07-30,2
2100773,5818423,2015-07-31,1
4011011,4112501,2015-08-01,2
9358925,9637825,2015-08-02,2
7742755,3224430,2015-08-03,1
1596222,6697986,2015-08-04,2
7134070,5143183,2015-08-05,2
4867355,5680452,2015-08-06,1
3836013,9461377,2015-08-07,2
3305399,3341953,2015-08-08,1
3099561,9651042,2015-08-09,1
3104975,5139019,2015-08-10,2
2113854,7196948,2015-08-11,2
9143849,9762752,2015-08-12,1
2024920,6108893,2015-08-13,1
2126147,7200960,2015-08-14,1
5900789,2973571,2015-08-15,1
3490070,515499,2015-08-16,2
1348516,3096970,2015-08-17,2
6024781,4429303,2015-08-18,1
7449437,9086454,2015-08-19,2
5150865,3404741,2015-08-20,1
827288,9590414,2015-08-21,1
6302695,2661788,2015-08-22,1
6745776,2337208,2015-08-23,1
1676795,4179056,2015-08-24,2
2715300,631264,2015-08-25,2
5224680,2465546,2015-08-26,2
4852607,1808129,2015-08-27,2
740887,1810271,2015-08-28,1
2124609,5265836,2015-08-29,1
308455,8287166,2015-08-30,1
1369102,1387045,2015-08-31,1
2121366,9333150,2015-09-01,2
1663842,1971699,2015-09-02,1
6058280,8633937,2015-09-03,1
5581878,6292180,2015-09-04,1
6552655,2223339,2015-09-05,2
625405,2316232,2015-09-06,2
9708552,5781257,2015-09-07,1
7330656,5183796,2015-09-08,1
4318958,1778054,2015-09-09,1
8402369,3430154,2015-09-10,2
1397237,9375471,2015-09-11,1
9075338,5501956,2015-09-12,1
4555914,789298,2015-09-13,2
9191417,194213,2015-09-14,2
3424222,7762746,2015-09-15,2
3017903,4663669,2015-09-16,1
555129,9127930,2015-09-17,1
2756060,1102773,2015-09-18,1
79037,4344843,2015-09-19,1
1073054,3922002,2015-09-20,1
9680341,6649569,2015-09-21,2
9524285,520969,2015-09-22,2
8409960,5933522,2015-09-23,1
7232413,5918338,2015-09-24,2
6395618,6234078,2015-09-25,2
1123142,4182031,2015-09-26,1
6644309,9063659,2015-09-27,2
2885778,2912124,2015-09-28,2
6321411,5745472,2015-09-29,2
4462735,6444606,2015-09-30,2
5999886,6263383,2015-10-01,2
2638294,8874869,2015-10-02,1
8219768,6066037,2015-10-03,1
1237571,7796415,2015-10-04,1
6414653,7813723,2015-10-05,2
9806279,9297751,2015-10-06,1
9224934,3907003,2015-10-07,2
3362569,4621590,2015-10-08,2
6184654,1036519,2015-10-09,2
7108708,7317276,2015-10-10,2
5579174,6536291,2015-10-11,1
147024,2051581,2015-10-12,1
9226099,1845419,2015-10-13,2
6866900,1493673,2015-10-14,1
4887168,3611073,2015-10-15,2
8640041,3720800,2015-10-16,1
3932283,8748854,2015-10-17,2
1927641,8482441,2015-10-18,2
8355081,517877,2015-10-19,1
7918097,1525850,2015-10-20,1
6821991,9802010,2015-10-21,2
7091610,5750741,2015-10-22,1
7323346,3628801,2015-10-23,1
6121672,784649,2015-10-24,2
2292338,1195112,2015-10-25,2
2795028,6427720,2015-10-26,1
4779220,1460941,2015-10-27,2
1009801,1872621,2015-10-28,1
7418415,1741021,2015-10-29,2
3404758,6896246,2015-10-30,1
5003428,5821201,2015-10-31,2
2864960,8363470,2015-11-01,1
4210284,9335208,2015-11-02,2
1535046,8920375,2015-11-03,1
6008705,6268874,2015-11-04,2
6941198,8303627,2015-11-05,2
1273768,851596,2015-11-06,1
7499940,1246909,2015-11-07,1
9515228,2073873,2015-11-08,2
2829572,3860727,2015-11-09,2
6887261,2144182,2015-11-10,1
2618065,9295279,2015-11-11,2
3790531,9555404,2015-11-12,1
1647733,924454,2015-11-13,2
3923074,3951101,2015-11-14,2
9762363,5893051,2015-11-15,2
5493306,3459187,2015-11-16,2
4138977,7967148,2015-11-17,1
8748100,244324,2015-11-18,1
7478558,389867,2015-11-19,1
8451535,3179362,2015-11-20,1
2272873,560205,2015-11-21,1
6108689,2328986,2015-11-22,1
7643497,5916177,2015-11-23,2
5611626,1617860,2015-11-24,1
5293524,231611,2015-11-25,1
6175103,3669805,2015-11-26,1
462133,3326891,2015-11-27,2
4684729,4321675,2015-11-28,1
2040897,7648677,2015-11-29,1
2101327,3953135,2015-11-30,1
7839420,3012390,2015-12-01,1
311421,3306312,2015-12-02,1
1589298,793903,2015-12-03,2
1368968,6495138,2015-12-04,2
4456720,6069588,2015-12-05,1
1969566,230090,2015-12-06,2
6691743,6007710,2015-12-07,2
2246544,5116997,2015-12-08,1
5593428,3231090,2015-12-09,1
2552680,7556854,2015-12-10,2
1641547,9840064,2015-12-11,1
273669,7962948,2015-12-12,2
2440703,9729701,2015-12-13,2
5044572,548032,2015-12-14,1
1376030,1370727,2015-12-15,2
5774641,7436059,2015-12-16,1
634361,4416531,2015-12-17,1
1727175,4321130,2015-12-18,1
2844789,4153090,2015-12-19,1
6259029,9877397,2015-12-20,2
9028702,1709601,2015-12-21,1
3460586,1374663,2015-12-22,2
8754828,6447132,2015-12-23,2
2375076,5128925,2015-12-24,1
6983572,6941738,2015-12-25,1
8707320,9425883,2015-12-26,2
9111062,7185528,2015-12-27,2
2121202,9116566,2015-12-28,2
9202361,6549331,2015-12-29,1
5037134,396858,2015-12-30,2
1261051,8222756,2015-12-31,1
4559932,2418803,2016-01-01,1
9996005,513479,2016-01-02,1
9788511,9223825,2016-01-03,2
2463226,9343962,2016-01-04,1
8473818,1993137,2016-01-05,2
4565048,6704559,2016-01-06,1
3379337,6498451,2016-01-07,2
3229813,6480710,2016-01-08,1
6268182,812024,2016-01-09,1
5972373,8476325,2016-01-10,2
9836743,7773020,2016-01-11,2
2747672,811543,2016-01-12,1
1605054,578,2016-01-13,1
6616130,508037,2016-01-14,1
4107523,4446572,2016-01-15,1
8346499,6510408,2016-01-16,2
2175091,1382953,2016-01-17,2
1450529,5290483,2016-01-18,2
1990906,8184346,2016-01-19,1
3142601,3395862,2016-01-20,2
2453933,7679339,2016-01-21,1
4527238,5715603,2016-01-22,1
2780606,1673930,2016-01-23,1
9974150,2557966,2016-01-24,2
3956147,4479560,2016-01-25,1
2010221,1969628,2016-01-26,1
354117,1549259,2016-01-27,2
8648717,1910467,2016-01-28,1
8463750,3838022,2016-01-29,1
306508,8393209,2016-01-30,2
7278265,2931773,2016-01-31,2
8930502,1057043,2016-02-01,2
9683585,5661901,2016-02-02,2
4920829,1604299,2016-02-03,2
8775613,280186,2016-02-04,1
8456497,9583003,2016-02-05,1
1133331,4987059,2016-02-06,1
2306116,9072409,2016-02-07,1
4018738,8874523,2016-02-08,2
3001728,2620010,2016-02-09,2
3594913,305740,2016-02-10,2
7086691,918090,2016-02-11,1
6032055,8902278,2016-02-12,2
71947,2504914,2016-02-13,1
2539347,2672856,2016-02-14,2
5371041,1161373,2016-02-15,1
5921825,2090656,2016-02-16,1
4641511,9909077,2016-02-17,2
5034114,2029494,2016-02-18,1
6703146,9075275,2016-02-19,1
1749419,8522646,2016-02-20,2
4706898,6541321,2016-02-21,2
6490994,1215981,2016-02-22,2
2079813,9208324,2016-02-23,1
6258521,480455,2016-02-24,1
3400190,9591473,2016-02-25,1
2936209,9505480,2016-02-26,1
5726241,710170,2016-02-27,2
2180005,5711134,2016-02-28,2
4844644,5338706,2016-02-29,1
2565513,4567844,2016-03-01,2
3316697,2699864,2016-03-02,1
7756536,5150248,2016-03-03,2
8816117,9380054,2016-03-04,1
796458,5819886,2016-03-05,2
2437196,6972549,2016-03-06,1
8618976,5551235,2016-03-07,2
6431690,4854776,2016-03-08,1
8733250,7592715,2016-03-09,2
942970,1069135,2016-03-10,2
6294163,7578796,2016-03-11,1
82047,7057233,2016-03-12,2
1001688,2464098,2016-03-13,1
7581190,2129550,2016-03-14,2
3034888,7547029,2016-03-15,2
1276988,3464069,2016-03-16,2
126836,1918088,2016-03-17,1
2335418,6086083,2016-03-18,2
109598,3463572,2016-03-19,2
8967616,7969110,2016-03-20,2
4403643,2149906,2016-03-21,2
1663942,7822682,2016-03-22,2
926787,3447811,2016-03-23,2
6404350,2318435,2016-03-24,1
6710692,8151145,2016-03-25,2
8022629,5519257,2016-03-26,1
3044154,3327684,2016-03-27,2
9773601,8238902,2016-03-28,1
6650953,4842268,2016-03-29,1
7833649,1504488,2016-03-30,2
5340694,5622998,2016-03-31,2
4181747,2616974,2016-04-01,2
5141397,2355043,2016-04-02,1
3381813,5899655,2016-04-03,2
4133420,6212275,2016-04-04,1
1986503,617433,2016-04-05,2
83988,2691712,2016-04-06,1
7105135,5745797,2016-04-07,2
8446973,3545000,2016-04-08,1
9197392,5931469,2016-04-09,1
1406031,2705379,2016-04-10,1
4894894,494609,2016-04-11,2
6637229,2504233,2016-04-12,2
8447029,5691910,2016-04-13,1
8281174,4518108,2016-04-14,2
4897958,2515782,2016-04-15,2
7514548,9099064,2016-04-16,1
9770406,2772687,2016-04-17,1
3117184,4738169,2016-04-18,1
4271868,6761275,2016-04-19,1
5690969,134294,2016-04-20,2
1982074,6851790,2016-04-21,1
5946539,3449081,2016-04-22,2
7780228,3958484,2016-04-23,2
2253113,7245361,2016-04-24,2
8031114,1211575,2016-04-25,2
1158220,5498198,2016-04-26,1
3286910,2350658,2016-04-27,2
2055705,5572341,2016-04-28,1
9401335,1196812,2016-04-29,2
2412317,7322335,2016-04-30,1
8303718,9539626,2016-05-01,2
535989,4984012,2016-05-02,1
8487763,5327343,2016-05-03,2
7443261,511566,2016-05-04,2
6509810,3661427,2016-05-05,2
5479577,62491,2016-05-06,2
9388808,9368530,2016-05-07,2
7364748,183712,2016-05-08,1
1440665,8355659,2016-05-09,2
9566351,3044408,2016-05-10,1
1394667,1442292,2016-05-11,1
132327,3437377,2016-05-12,1
9025098,9060062,2016-05-13,1
1344156,4778846,2016-05-14,2
5046093,8337650,2016-05-15,1
8465673,1814218,2016-05-16,1
6116024,314952,2016-05-17,2
6603660,3089479,2016-05-18,1
9584963,8575477,2016-05-19,1
5350635,2427026,2016-05-20,2
1092788,3240756,2016-05-21,2
5584705,388313,2016-05-22,2
9047909,5889667,2016-05-23,2
806825,9883534,2016-05-24,1
6440393,619777,2016-05-25,2
5155863,6674044,2016-05-26,1
8518520,2484579,2016-05-27,1
6959910,5343950,2016-05-28,2
5078044,1996475,2016-05-29,2
3726652,9925887,2016-05-30,2
7873151,2950289,2016-05-31,2
633148,6419587,2016-06-01,2
7077683,1193949,2016-06-02,2
2333411,3144993,2016-06-03,2
66329,5048117,2016-06-04,2
3827101,3419927,2016-06-05,2
167259,8611901,2016-06-06,2
6323786,2561890,2016-06-07,2
7998335,9317211,2016-06-08,2
2651751,9315849,2016-06-09,2
7695867,9704245,2016-06-10,2
6056212,7135908,2016-06-11,1
1414597,8694914,2016-06-12,1
8818301,2797973,2016-06-13,1
5776341,2520858,2016-06-14,1
9986075,5856056,2016-06-15,2
9550268,5051518,2016-06-16,1
1564069,42091,2016-06-17,2
3805158,9728192,2016-06-18,2
8847238,1938378,2016-06-19,1
7319157,6100376,2016-06-20,2
2750186,7713129,2016-06-21,1
5668842,4715261,2016-06-22,1
3978184,7862379,2016-06-23,1
5221785,6544316,2016-06-24,1
3370455,4147190,2016-06-25,2
6834799,5044169,2016-06-26,1
972487,2725452,2016-06-27,1
3359824,1300911,2016-06-28,1
589119,5794650,2016-06-29,2
1841615,6417218,2016-06-30,1
4708386,3644333,2016-07-01,1
7762851,521232,2016-07-02,2
1429663,1284487,2016-07-03,1
6645483,1794873,2016-07-04,1
1741355,1230532,2016-07-05,2
3018034,1854296,2016-07-06,2
9209550,715387,2016-07-07,2
7081873,2184833,2016-07-08,1
1878660,2537649,2016-07-09,2
1681942,5278598,2016-07-10,1
1916955,9352151,2016-07-11,1
8595941,8845078,2016-07-12,1
3958435,3606996,2016-07-13,2
470809,9480580,2016-07-14,2
9094107,2569988,2016-07-15,1
1502719,4509804,2016-07-16,1
2682372,993967,2016-07-17,2
6554642,268745,2016-07-18,2
533044,6589461,2016-07-19,1
9529681,9957004,2016-07-20,1
6052004,6892611,2016-07-21,1
938507,8953796,2016-07-22,2
5196203,783656,2016-07-23,2
9183719,9635579,2016-07-24,1
447501,5675214,2016-07-25,1
1253732,3531254,2016-07-26,2
3549908,6480596,2016-07-27,1
1096477,3679135,2016-07-28,2
2117007,1390926,2016-07-29,1
5646679,7677614,2016-07-30,1
7894382,1210226,2016-07-31,1
8314165,2062533,2016-08-01,2
2896964,5340262,2016-08-02,1
8997769,3887749,2016-08-03,1
8377762,2135920,2016-08-04,2
6964515,281807,2016-08-05,2
2536220,4784518,2016-08-06,1
7693544,6981164,2016-08-07,2
4732310,1921437,2016-08-08,2
1336240,3446015,2016-08-09,1
1337694,6747810,2016-08-10,1
9958686,8634547,2016-08-11,1
5142101,2549223,2016-08-12,2
375077,2197144,2016-08-13,1
3843003,8840985,2016-08-14,2
1444794,3084282,2016-08-15,2
3145315,6322679,2016-08-16,1
9235624,7183237,2016-08-17,1
465193,2697066,2016-08-18,1
9550659,3382193,2016-08-19,2
9844745,4068557,2016-08-20,2
1244826,5490234,2016-08-21,2
5360149,384655,2016-08-22,1
9743020,6364447,2016-08-23,1
3607591,7060316,2016-08-24,2
9870965,1983331,2016-08-25,1
7364641,3945042,2016-08-26,1
7301788,5875539,2016-08-27,1
7022820,4820484,2016-08-28,1
9011655,2134089,2016-08-29,2
316566,3942968,2016-08-30,2
3975954,9499872,2016-08-31,1
505396,6693503,2016-09-01,2
5288048,2822664,2016-09-02,1
4164056,1892462,2016-09-03,2
7180133,937966,2016-09-04,1
4501548,4600956,2016-09-05,2
5125134,18091,2016-09-06,1
6242076,9332653,2016-09-07,1
4684549,9414218,2016-09-08,1
5825142,7845345,2016-09-09,1
8417782,6783858,2016-09-10,1
4411745,4407070,2016-09-11,1
5206708,4261693,2016-09-12,1
4530523,3164936,2016-09-13,2
6147311,6197359,2016-09-14,1
8846063,4062536,2016-09-15,2
304691,1777935,2016-09-16,1
6191205,170861,2016-09-17,2
9455630,5011610,2016-09-18,1
3798652,722917,2016-09-19,2
956685,8005208,2016-09-20,2
7217158,1915511,2016-09-21,1
9842467,9602563,2016-09-22,1
4716971,906931,2016-09-23,2
4684549,5474423,2016-09-24,2
9742615,1632608,2016-09-25,1
2607126,5503386,2016-09-26,1
5678598,7203185,2016-09-27,1
3993349,8623719,2016-09-28,2
9517519,7414468,2016-09-29,2
8680036,2149162,2016-09-30,1
4482122,6262904,2016-10-01,1
3280172,7235992,2016-10-02,2
8924169,7081650,2016-10-03,1
5371963,81014,2016-10-04,1
8653550,2410133,2016-10-05,2
9706111,1599422,2016-10-06,1
5107726,6946728,2016-10-07,1
8063332,911093,2016-10-08,2
2584797,6833731,2016-10-09,1
3696166,5904679,2016-10-10,1
5022287,3245460,2016-10-11,2
6724691,4241422,2016-10-12,1
5792140,6014276,2016-10-13,2
7998055,3585408,2016-10-14,2
8891975,2649363,2016-10-15,2
2193848,3022221,2016-10-16,1
1918101,9643500,2016-10-17,1
2434622,3721952,2016-10-18,1
6360042,7566338,2016-10-19,1
3987053,7849364,2016-10-20,1
1252579,559552,2016-10-21,1
8420419,6792127,2016-10-22,1
2746752,9053167,2016-10-23,1
712777,2544239,2016-10-24,2
6260635,4931948,2016-10-25,2
7316035,5267568,2016-10-26,1
1306032,2342368,2016-10-27,2
8585751,2425127,2016-10-28,1
3636860,6481034,2016-10-29,1
3196389,1121205,2016-10-30,1
225040,5175616,2016-10-31,1
6771005,5254607,2016-11-01,2
2398071,714308,2016-11-02,1
8384094,9916662,2016-11-03,1
9542509,4069030,2016-11-04,1
2320278,50300,2016-11-05,2
624223,5506949,2016-11-06,1
1720082,4360308,2016-11-07,1
3612866,8624289,2016-11-08,2
6998567,2265343,2016-11-09,2
5240240,4388751,2016-11-10,2
2724977,8859928,2016-11-11,2
8567008,4795863,2016-11-12,1
8845956,6343992,2016-11-13,2
57035,7005997,2016-11-14,2
4643713,4156291,2016-11-15,1
9796656,461660,2016-11-16,2
1857268,7795702,2016-11-17,1
9685474,5438610,2016-11-18,2
728593,5314365,2016-11-19,1
1546248,4467086,2016-11-20,1
2813691,5804784,2016-11-21,1
2023271,4840024,2016-11-22,1
2315633,319192,2016-11-23,1
8652474,9938363,2016-11-24,1
2531525,9931018,2016-11-25,1
2576170,8718522,2016-11-26,2
4537211,3349800,2016-11-27,2
3435983,7152467,2016-11-28,2
6605755,7893814,2016-11-29,1
8887213,2167196,2016-11-30,2
6946492,3646729,2016-12-01,1
3605875,8471458,2016-12-02,2
8188590,8713162,2016-12-03,2
5138079,6043805,2016-12-04,2
9578795,7318922,2016-12-05,2
4407253,984794,2016-12-06,1
5638505,6844108,2016-12-07,1
8469274,694457,2016-12-08,1
4808360,281367,2016-12-09,1
3829320,7361329,2016-12-10,1
2568731,5884223,2016-12-11,2
8122654,7938070,2016-12-12,2
6143399,1375854,2016-12-13,1
5336958,7595614,2016-12-14,2
5646396,6229079,2016-12-15,1
7245882,1356281,2016-12-16,2
4554092,910172,2016-12-17,2
8876917,9161649,2016-12-18,2
8791559,5846036,2016-12-19,1
3517263,4678632,2016-12-20,1
2110542,1214573,2016-12-21,2
5029321,75858,2016-12-22,1
3729462,4111038,2016-12-23,1
5530640,1889218,2016-12-24,2
778888,6431479,2016-12-25,1
3773121,1055448,2016-12-26,2
726656,5231519,2016-12-27,1
1464388,8870171,2016-12-28,1
6891349,2701648,2016-12-29,2
3890,2412459,2016-12-30,2
60308,3005006,2016-12-31,1
3333755,6642023,2017-01-01,2
8971342,8644707,2017-01-02,2
7559690,7073574,2017-01-03,1
9459795,7780463,2017-01-04,1
5992086,5134996,2017-01-05,2
6157935,6428599,2017-01-06,1
2029320,3993601,2017-01-07,2
1468356,1996161,2017-01-08,2
43743,5100331,2017-01-09,2
8921835,3909656,2017-01-10,2
4934254,1621337,2017-01-11,2
7826133,4937427,2017-01-12,1
5243485,6247663,2017-01-13,2
9610204,1464893,2017-01-14,2
7988925,7555568,2017-01-15,2
8222123,3159611,2017-01-16,1
4807696,3410606,2017-01-17,2
8437988,5137632,2017-01-18,2
2337356,4751989,2017-01-19,2
2257056,3441883,2017-01-20,2
1115517,995032,2017-01-21,2
6489745,1891485,2017-01-22,1
3885641,6233457,2017-01-23,1
5101702,4128011,2017-01-24,2
5550477,3576099,2017-01-25,2
5222138,2343328,2017-01-26,1
1576756,7822259,2017-01-27,2
6887941,4677223,2017-01-28,2
9859309,1156307,2017-01-29,1
191333,3683396,2017-01-30,1
7608479,9662294,2017-01-31,1
8997818,2483057,2017-02-01,2
9094294,9748088,2017-02-02,2
2450054,7774541,2017-02-03,1
7404929,506211,2017-02-04,2
6344230,7588082,2017-02-05,1
8019850,743506,2017-02-06,2
7812490,4940184,2017-02-07,1
8424049,5199099,2017-02-08,2
9155642,6914612,2017-02-09,2
7419810,9371914,2017-02-10,1
5268367,7411295,2017-02-11,1
3959199,8948996,2017-02-12,2
6781651,3271598,2017-02-13,2
2702745,3484918,2017-02-14,2
678460,9442204,2017-02-15,2
941356,9086619,2017-02-16,2
4882214,868878,2017-02-17,1
6312521,9988889,2017-02-18,2
7744496,9289384,2017-02-19,2
5427899,9091204,2017-02-20,2
9614711,9920805,2017-02-21,2
7498090,5006165,2017-02-22,2
7943001,7470481,2017-02-23,2
2081226,6303392,2017-02-24,1
3564934,4501234,2017-02-25,2
2110986,8535446,2017-02-26,1
2818357,6369629,2017-02-27,2
7532470,3729561,2017-02-28,1
4880792,5500098,2017-03-01,2
1207909,7430262,2017-03-02,1
518864,6985399,2017-03-03,1
4466008,1312068,2017-03-04,1
5772589,2735837,2017-03-05,2
7915469,7324548,2017-03-06,2
3833852,3022594,2017-03-07,2
7613194,3665857,2017-03-08,2
7337474,491183,2017-03-09,1
5046388,9187515,2017-03-10,1
4582936,9841245,2017-03-11,2
8388963,8222779,2017-03-12,2
6162910,6728762,2017-03-13,1
2948939,8266639,2017-03-14,2
9601123,5549558,2017-03-15,1
3115465,4818977,2017-03-16,1
1341619,3929565,2017-03-17,1
4894003,1317880,2017-03-18,2
3613964,6347156,2017-03-19,2
5306114,104597,2017-03-20,1
4538938,411806,2017-03-21,1
8307097,7690481,2017-03-22,1
8783799,2617649,2017-03-23,2
8329630,1556802,2017-03-24,1
2302596,6160100,2017-03-25,2
9202336,8394595,2017-03-26,1
3496064,9812394,2017-03-27,1
9415057,562666,2017-03-28,1
9605047,9665410,2017-03-29,1
7084771,1456074,2017-03-30,2
930275,1804672,2017-03-31,1
5350802,9169460,2017-04-01,2
7462196,2736346,2017-04-02,1
8391882,4835914,2017-04-03,1
4322317,5877284,2017-04-04,2
3266135,7947600,2017-04-05,2
7258907,6991914,2017-04-06,1
4096276,9351676,2017-04-07,1
1831304,3090401,2017-04-08,1
7836501,7760727,2017-04-09,2
7044510,6587029,2017-04-10,1
